C_time,R_time,ET1,ET2,ET3,norm_E1,norm_E2,norm_E3,norm_E4,norm_E5,norm_E6,norm_E7,norm_E8,norm_E9,norm_E10,norm_E11,norm_E12,norm_E13,norm_E14,norm_E15,norm_E16,norm_E17,norm_E18,norm_E19,norm_E20,norm_E21,norm_E22,norm_E23,norm_E24,norm_E25,norm_E26,norm_E27,norm_E28,norm_E29,norm_E30,norm_E31,norm_E32,RK_t1,RK_t2,RK_t3,RK_t4,RK_t5,RK_t6,RK_t7,RK_t8,RK_t9,RK_t10,RK_t11,RK_t12,RK_t13,RK_t14,RK_t15,RK_t16,RK_t17,RK_t18,RK_t19,RK_t20,RK_t21,RK_t22,RK_t23,RK_t24,RK_t25,RK_t26,RK_t27,RK_t28,RK_t29,RK_t30,RK_t31,RK_t32
28465,0.196139,0.00295627,0.0156952,0.00305539,0.0374084,0.198605,0.0386626,0.104409,0.112667,0.266431,0.0450342,0.0316731,0.0578786,0.0173198,0.00992443,0.0107248,0.000377052,0.000600847,0.0147043,0.00343465,0.0077364,0.00170824,0.00519367,0.00661703,0.00370155,0.00652839,0.00341102,0.00412742,0.00465533,0.00145579,0.00230203,0.000398412,0.000959957,0.000831603,0.000518184,0,0.196139,0.195936,0.195902,0.195791,0.195959,0.195748,0.19581,0.195892,0.195864,0.195914,0.195909,0.195941,0.195929,0.195933,0.195977,0.195993,0.196011,0.19602,0.196038,0.196059,0.196072,0.19609,0.1961,0.196112,0.196123,0.196127,0.196133,0.196134,0.196136,0.196138,0.196139,0.196139
28470,0.158687,0.00299333,0.015933,0.0025878,0.040066,0.213264,0.0346379,0.118446,0.104002,0.289061,0.0362407,0.0328615,0.0659144,0.00955647,0.00424438,0.00854572,0.000694578,0.000743708,0.0118878,0.00127863,0.000444217,0.00197062,0.00437871,0.00207389,0.00383138,0.00164956,0.00366712,0.00236402,0.00103199,0.00278498,0.00125924,0.00210663,0.00068375,0.000259495,4.90155e-005,0,0.158687,0.158448,0.158541,0.158443,0.15828,0.158533,0.158473,0.158449,0.158574,0.158549,0.158516,0.158548,0.15854,0.158544,0.15858,0.158589,0.158587,0.158598,0.158615,0.158625,0.158639,0.158645,0.158657,0.158665,0.158668,0.158676,0.158679,0.158684,0.158686,0.158687,0.158687,0.158687
28475,0.0841296,0.00304287,0.0165313,0.00259016,0.0410619,0.223081,0.0349528,0.121378,0.111286,0.277144,0.0314303,0.053279,0.0532644,0.00865739,0.0125644,0.00898622,0.00169463,0.000971445,0.0111927,0.00019033,6.56285e-005,0.000516689,0.00194733,0.000807593,0.00068055,0.000660773,0.000581368,0.000896951,0.00165316,0.000318743,0.000223718,4.80959e-005,0.00015928,0.000135433,0.000170441,0,0.0841298,0.0840587,0.0841019,0.0842846,0.0843672,0.0840942,0.0841599,0.0841313,0.0840831,0.0840574,0.0840266,0.084067,0.0840635,0.0840656,0.0840823,0.084084,0.084084,0.0840894,0.0840981,0.0841039,0.0841093,0.0841141,0.0841148,0.0841196,0.0841265,0.0841265,0.0841277,0.0841278,0.0841288,0.0841292,0.0841296,0.0841296
28480,-0.00971793,0.00317772,0.0166741,0.00237105,0.0415562,0.218054,0.031007,0.118494,0.0987937,0.268613,0.0331618,0.0484601,0.0513667,0.00301211,0.00609779,0.00389543,0.00434069,0.00725272,0.00964948,0.00546501,0.00739209,0.0031086,0.00810576,0.00629569,0.00436661,0.00260907,0.00418722,0.00404934,0.00461695,0.00193537,0.00153423,0.00067466,0.000961412,0.000534581,0.000408286,0,-0.00971824,-0.00955918,-0.00964211,-0.0096674,-0.0096214,-0.00934839,-0.00943091,-0.00935522,-0.00943701,-0.00942299,-0.00942291,-0.00941308,-0.00944233,-0.00946509,-0.00950019,-0.00952764,-0.00955745,-0.00957325,-0.00960297,-0.00962467,-0.00964373,-0.00965678,-0.00967033,-0.00968359,-0.00969741,-0.00970343,-0.00970911,-0.00971244,-0.00971545,-0.00971701,-0.00971793,-0.00971793
28485,-0.103303,0.00309156,0.0165562,0.00238028,0.0422338,0.226174,0.032517,0.140846,0.0989912,0.264399,0.0371003,0.0519307,0.0529846,0.00923076,0.0114824,0.00554119,0.002013,0.00327122,0.00190784,0.000634936,0.00248175,0.00340353,0.00238678,0.00183375,0.00148122,0.000458086,0.00270231,0.000634751,0.00132341,0.000464719,0.000634757,0.000476023,0.000160079,0.000183239,0.000117698,0,-0.103303,-0.103046,-0.103103,-0.103286,-0.103427,-0.103672,-0.103581,-0.103695,-0.103585,-0.103545,-0.103495,-0.103466,-0.103462,-0.103438,-0.103446,-0.103434,-0.103419,-0.103401,-0.103383,-0.103368,-0.103354,-0.103347,-0.103334,-0.103327,-0.103318,-0.103313,-0.103309,-0.103306,-0.103305,-0.103303,-0.103303,-0.103303
28490,-0.171106,0.0029919,0.0170087,0.00195518,0.0337074,0.191624,0.0220274,0.11069,0.0730359,0.187413,0.0436057,0.0467636,0.0406936,0.0161738,0.000886656,0.00636216,0.0158289,0.00448853,0.0246196,0.0176475,0.00463707,0.0228627,0.01386,0.017898,0.0190621,0.0127252,0.0185325,0.0126785,0.0118845,0.00925357,0.00844723,0.0058839,0.00379794,0.00224675,0.000663021,0,-0.171106,-0.170971,-0.170905,-0.170769,-0.170613,-0.170417,-0.170519,-0.170434,-0.170479,-0.170541,-0.170539,-0.170569,-0.170617,-0.170643,-0.170709,-0.170759,-0.170781,-0.170834,-0.170868,-0.170909,-0.170948,-0.170978,-0.171011,-0.171035,-0.171056,-0.171073,-0.171086,-0.171095,-0.171101,-0.171105,-0.171106,-0.171106
28495,-0.199904,0.00299496,0.0171978,0.00207716,0.0404507,0.232277,0.0280546,0.137171,0.100433,0.246173,0.0378746,0.0888201,0.0325379,0.00130597,0.0136296,0.00755816,0.00135017,0.00659077,0.00492957,0.000784383,0.00832086,0.00134641,0.000112793,0.000975606,0.00138898,0.000868825,0.00164965,0.000873508,0.00165362,0.000164609,0.000569415,0.00152,0.000397144,0.000208985,9.70906e-006,0,-0.199904,-0.200007,-0.199942,-0.199852,-0.199954,-0.200106,-0.200018,-0.200064,-0.200136,-0.200146,-0.200137,-0.200129,-0.200114,-0.200077,-0.200068,-0.200058,-0.200019,-0.200006,-0.199997,-0.199982,-0.199967,-0.199954,-0.19994,-0.199931,-0.199923,-0.199918,-0.199912,-0.199909,-0.199906,-0.199904,-0.199904,-0.199904
28500,-0.182736,0.00301521,0.0172501,0.00197727,0.0379549,0.217141,0.0248895,0.142865,0.0993774,0.241559,0.0276057,0.0729558,0.0423447,0.00648825,0.00436114,0.00227605,0.00782854,0.0108065,0.00892187,0.00262915,0.00618908,0.0041904,0.00563419,0.00480696,0.00438201,0.00309706,0.00423326,0.00395447,0.00382804,0.00376149,0.0021236,0.00146157,0.000999952,0.000811528,0.000522512,0,-0.182736,-0.182991,-0.183045,-0.183252,-0.183255,-0.183157,-0.183237,-0.183267,-0.183172,-0.183134,-0.183146,-0.18314,-0.183105,-0.183053,-0.18301,-0.182985,-0.182961,-0.182932,-0.1829,-0.182872,-0.182847,-0.182827,-0.182806,-0.182788,-0.182772,-0.182759,-0.18275,-0.182744,-0.18274,-0.182737,-0.182736,-0.182736
28505,-0.123086,0.00308062,0.0174068,0.00195103,0.0412964,0.233342,0.0261539,0.158914,0.0953432,0.252264,0.0326215,0.0855228,0.0286431,0.00245004,0.0126755,0.00932625,0.00507602,0.00234497,0.00121821,0.000818952,0.00413402,0.000390484,0.000659914,0.00132696,0.00143067,2.00615e-005,0.00039201,0.000467232,0.00110625,0.00103381,0.000579185,3.95177e-005,0.000142857,0.000152096,0.000114393,0,-0.123087,-0.123281,-0.123346,-0.123307,-0.123192,-0.123227,-0.123134,-0.123004,-0.122987,-0.122968,-0.123018,-0.123057,-0.123054,-0.123048,-0.123032,-0.123034,-0.123054,-0.123055,-0.12306,-0.123067,-0.123073,-0.123071,-0.123073,-0.123075,-0.12308,-0.123084,-0.123086,-0.123085,-0.123086,-0.123086,-0.123086,-0.123086
28510,-0.0359437,0.00312412,0.018152,0.00195077,0.0416304,0.241884,0.0259949,0.156548,0.0878463,0.237997,0.0296698,0.097332,0.0196359,0.000444204,0.00913537,0.00190376,0.00728104,0.00522685,0.00697061,0.00542159,0.000637704,0.00415963,0.00283308,0.00364663,0.00248087,0.00142374,0.00163615,0.0014157,0.00302552,0.00174308,0.0010007,0.000187782,0.000285252,0.00037561,0.000227346,0,-0.0359435,-0.0359071,-0.0358552,-0.0356688,-0.0358269,-0.0358625,-0.0359504,-0.0361086,-0.0361749,-0.0361825,-0.0361847,-0.0362032,-0.0361721,-0.0361531,-0.0361231,-0.0360929,-0.0360823,-0.0360583,-0.0360394,-0.0360191,-0.0360037,-0.0359936,-0.0359829,-0.0359737,-0.0359626,-0.0359546,-0.0359494,-0.0359478,-0.0359459,-0.0359444,-0.0359437,-0.0359437
28515,0.0612211,0.00306135,0.0179704,0.00169662,0.038671,0.227002,0.0214318,0.158355,0.0824744,0.199711,0.0248119,0.0690712,0.0102006,0.00455944,0.0015742,0.0151799,0.00115922,0.00807634,0.00656369,0.00532623,0.0177863,0.0111131,0.0139169,0.0114612,0.00988504,0.0137831,0.010945,0.00848661,0.010678,0.00705465,0.00493109,0.00184201,0.00190907,0.00146342,0.000576998,0,0.0612207,0.0614558,0.0615285,0.0613593,0.0614659,0.0615682,0.0616506,0.0617504,0.061775,0.0617398,0.0617354,0.0616752,0.0616578,0.0616162,0.0615797,0.0615509,0.0615033,0.0614637,0.0614228,0.0613877,0.0613578,0.0613272,0.0613019,0.0612813,0.0612612,0.0612456,0.0612345,0.0612296,0.0612249,0.0612221,0.0612211,0.0612211
28520,0.14315,0.00311629,0.0180661,0.00228751,0.0415919,0.241122,0.0305305,0.169901,0.0871296,0.206995,0.0382533,0.0998351,0.0227046,0.00331568,0.0154921,0.00729499,0.00652383,0.00492627,0.00322137,0.00148539,0.00321715,0.000301501,0.00218809,0.00133287,0.0012659,0.00402449,0.00165838,0.00174521,0.00196149,0.00100868,0.000534399,2.75219e-005,0.000260572,8.79124e-005,6.32355e-005,0,0.14315,0.143388,0.143352,0.143259,0.143241,0.143091,0.142988,0.142967,0.14301,0.143033,0.143086,0.143073,0.143092,0.143083,0.143081,0.143085,0.143094,0.143094,0.143106,0.143112,0.143118,0.14313,0.143135,0.143139,0.143144,0.143148,0.14315,0.143149,0.14315,0.14315,0.14315,0.14315
28525,0.192343,0.00297729,0.0186388,0.00207486,0.0400348,0.250631,0.0279001,0.162635,0.0873882,0.192485,0.0498169,0.116764,0.0190125,0.00618899,0.013429,0.001899,0.00160942,0.00499167,0.00320519,0.00290998,0.0029998,0.00256836,0.000526836,0.00147684,0.00174917,0.00300077,0.00137923,0.00152972,0.0019441,0.000961329,0.000591799,4.90966e-005,0.000207583,7.1722e-005,4.35328e-005,0,0.192343,0.192378,0.192296,0.192511,0.192427,0.192613,0.192725,0.192633,0.192561,0.192534,0.192554,0.192544,0.192548,0.192512,0.192483,0.192464,0.192471,0.192456,0.192443,0.192428,0.192412,0.192394,0.192382,0.192372,0.192361,0.192353,0.192348,0.192347,0.192345,0.192344,0.192343,0.192343
28530,0.195928,0.00297667,0.0185034,0.00224662,0.0384957,0.239295,0.0290544,0.162574,0.0823004,0.184393,0.0474975,0.117141,0.0148511,0.000483481,0.0142331,0.00712736,0.0101877,8.80377e-005,0.000537278,0.00605687,0.00980436,0.00574394,0.0020607,0.00427949,0.00325926,0.00400173,0.00378617,0.00311059,0.00389513,0.0031083,0.00110239,0.000441805,0.000627787,0.000397253,6.48206e-005,0,0.195928,0.195728,0.195756,0.195706,0.195854,0.195636,0.195527,0.195683,0.195716,0.195709,0.19571,0.195737,0.19577,0.195763,0.195767,0.19579,0.195816,0.195837,0.195844,0.19586,0.195872,0.195884,0.195895,0.195904,0.195914,0.195921,0.195924,0.195925,0.195927,0.195928,0.195928,0.195928
28535,0.155842,0.00301533,0.0186505,0.0020731,0.0394936,0.244277,0.0271526,0.167547,0.0679244,0.187101,0.0673343,0.0948063,0.012886,0.00444162,0.00680639,0.00786416,0.01378,0.000838725,0.00234533,0.00838402,0.002562,0.00734968,0.00692095,0.00355214,0.00415065,0.00528616,0.00309353,0.00324259,0.00172031,0.00174082,0.00241686,0.00295759,0.000888152,0.000736363,0.000399596,0,0.155842,0.155575,0.155662,0.155471,0.155341,0.155569,0.155688,0.155533,0.155574,0.155596,0.155564,0.155599,0.155643,0.155645,0.155659,0.15569,0.155699,0.155725,0.155748,0.155762,0.155777,0.155793,0.155803,0.155814,0.15582,0.155825,0.155831,0.155837,0.155839,0.155841,0.155842,0.155842
28540,0.0803143,0.00302918,0.0191584,0.00232405,0.0406662,0.257198,0.0312,0.167301,0.0691022,0.178356,0.060557,0.127386,0.00600582,0.00874177,0.0132657,0.00626036,0.0147006,0.00189382,0.00204034,0.00343563,1.58007e-005,0.0027152,0.000668301,0.00241968,0.000944746,0.000277465,0.00105219,0.000470959,0.00177797,0.000850082,0.00017424,0.000268585,0.000156238,2.15083e-005,7.5583e-005,0,0.0803143,0.0802074,0.0801864,0.080355,0.0804135,0.0801935,0.0800926,0.0802002,0.0801613,0.0802016,0.0801575,0.0801918,0.080238,0.0802347,0.0802499,0.0802562,0.0802541,0.0802644,0.0802699,0.080283,0.0802885,0.0802905,0.0802967,0.0803001,0.0803074,0.0803115,0.0803127,0.080313,0.0803139,0.080314,0.0803143,0.0803143
28545,-0.0130945,0.00308782,0.0193017,0.00236028,0.0387377,0.242147,0.0296106,0.150771,0.0622745,0.159453,0.0564895,0.120891,0.00519536,0.0101987,0.0199201,0.00132559,0.00180453,0.0103317,0.00210525,0.0134555,0.00933842,0.0134606,0.00551317,0.00869865,0.00593164,0.00456697,0.00512195,0.00519517,0.00623879,0.0045504,0.00240952,0.0019849,0.00115682,0.000674664,0.000448256,0,-0.0130948,-0.0129482,-0.0130442,-0.0129639,-0.0129258,-0.0127326,-0.0126508,-0.0126709,-0.0126814,-0.0127238,-0.0127483,-0.0127486,-0.0127329,-0.0127691,-0.0127881,-0.0128348,-0.0128722,-0.0129145,-0.01294,-0.0129703,-0.0129928,-0.0130115,-0.0130298,-0.0130465,-0.0130629,-0.013075,-0.0130826,-0.0130878,-0.0130913,-0.0130934,-0.0130945,-0.0130945
28550,-0.105757,0.00308405,0.0192547,0.00246247,0.0413777,0.258334,0.0330381,0.176575,0.0586898,0.161972,0.0665424,0.113933,0.00630817,0.00419596,0.0268464,0.0054091,0.0144088,0.00461452,0.00472201,0.00122601,0.00132926,0.00285372,0.000658589,0.00255243,0.0015704,0.00234531,0.000950205,0.0016057,0.00279255,0.00228408,0.000740647,0.00129133,0.000383407,0.000226926,0.000222092,0,-0.105757,-0.10548,-0.105478,-0.105703,-0.105809,-0.105964,-0.10603,-0.106126,-0.106088,-0.106108,-0.106038,-0.106015,-0.10596,-0.105944,-0.105913,-0.105901,-0.10589,-0.105874,-0.105862,-0.105843,-0.105828,-0.105814,-0.105805,-0.105794,-0.105781,-0.105771,-0.105766,-0.105762,-0.10576,-0.105758,-0.105757,-0.105757
28555,-0.171417,0.00294735,0.0194912,0.00223335,0.032434,0.214489,0.0245768,0.132251,0.0369926,0.113373,0.0664151,0.0619075,0.0148543,0.00796638,0.00326995,0.0159864,0.00280172,0.0124023,0.016793,0.0153015,0.0168308,0.0158672,0.016467,0.0222908,0.0225927,0.0250746,0.0200246,0.0172115,0.0200149,0.0182134,0.0111354,0.0110565,0.00564525,0.00386386,0.00189693,0,-0.171417,-0.171247,-0.171153,-0.171113,-0.170999,-0.17089,-0.170853,-0.170714,-0.170778,-0.170794,-0.170773,-0.17083,-0.170842,-0.170888,-0.170936,-0.170985,-0.171032,-0.171076,-0.171119,-0.171166,-0.17121,-0.171254,-0.171289,-0.171319,-0.171348,-0.171372,-0.171388,-0.171402,-0.171409,-0.171414,-0.171417,-0.171417
28560,-0.198567,0.00294827,0.0203109,0.00257814,0.0395237,0.272282,0.0345618,0.156245,0.0610995,0.14322,0.105194,0.119768,0.00187509,0.014663,0.0270083,0.00158113,0.0110648,0.00269399,0.00211862,0.000751704,0.00227583,0.000197029,0.0011632,6.31176e-005,0.000585064,0.000181905,2.24171e-005,4.64666e-005,0.000504286,0.000612284,2.14502e-005,0.000476077,1.96372e-005,8.83817e-005,9.24006e-005,0,-0.198566,-0.19865,-0.198634,-0.198449,-0.198538,-0.198607,-0.19865,-0.198807,-0.198785,-0.19874,-0.198727,-0.198729,-0.198676,-0.198656,-0.198652,-0.19864,-0.198615,-0.198607,-0.198608,-0.198605,-0.198604,-0.198595,-0.198591,-0.198587,-0.198582,-0.198576,-0.198573,-0.19857,-0.198568,-0.198567,-0.198567,-0.198567
28565,-0.180614,0.00296107,0.0198922,0.00263157,0.0379366,0.254855,0.0337151,0.152216,0.0668119,0.141607,0.102275,0.104429,0.00201419,0.00797779,0.0187241,0.000476295,0.0248795,0.00788635,0.00112941,0.000987412,0.0066282,0.00325435,0.00527073,0.00446732,0.00474946,0.00259452,0.00434003,0.00325558,0.00153521,0.00138968,0.00237517,0.000625797,0.000837827,0.000515824,0.000239474,0,-0.180614,-0.180882,-0.18098,-0.181141,-0.181129,-0.181106,-0.181077,-0.180986,-0.180965,-0.180974,-0.181013,-0.181001,-0.180924,-0.180879,-0.180864,-0.180848,-0.180814,-0.180788,-0.180762,-0.180736,-0.18071,-0.180691,-0.180671,-0.180655,-0.180644,-0.180635,-0.180625,-0.180621,-0.180617,-0.180615,-0.180614,-0.180614
28570,-0.121127,0.00302065,0.0199918,0.00305845,0.0398906,0.264012,0.0403898,0.154432,0.0643266,0.145224,0.105875,0.0958736,0.000564865,0.00988849,0.0241191,0.000489809,0.0236069,0.006442,0.000262334,0.000246222,0.00123006,0.00076463,0.00433371,0.00249864,0.00237832,0.00240401,0.00203003,0.00110194,0.0022272,0.00194343,0.00102135,0.00159727,0.000415515,0.000161424,0.000249349,0,-0.121127,-0.121353,-0.121383,-0.121469,-0.121392,-0.121365,-0.121345,-0.121299,-0.121296,-0.121329,-0.121394,-0.121395,-0.121323,-0.12129,-0.121288,-0.121283,-0.121273,-0.121265,-0.121241,-0.121222,-0.121204,-0.121188,-0.121175,-0.121165,-0.121153,-0.121144,-0.121138,-0.121132,-0.121129,-0.121128,-0.121127,-0.121127
28575,-0.0345652,0.00293714,0.0213276,0.00328072,0.0393187,0.285507,0.0439182,0.149415,0.055185,0.142263,0.113404,0.101321,0.00190908,0.0131051,0.0233513,0.000389558,0.0154883,0.00111978,0.00280463,0.00300911,0.00130857,0.00463975,0.000196443,0.000398737,0.0003832,1.83691e-005,0.00018375,9.08848e-005,0.000234549,0.000307165,0.000142256,0.000382568,0.000144125,3.11153e-006,5.77424e-005,0,-0.0345652,-0.0345548,-0.0344515,-0.0342441,-0.0343643,-0.0344401,-0.0344838,-0.0346119,-0.0345897,-0.0345565,-0.0345714,-0.034579,-0.034523,-0.034512,-0.0345235,-0.0345218,-0.0345336,-0.0345446,-0.0345448,-0.0345498,-0.0345545,-0.0345548,-0.0345573,-0.0345572,-0.0345597,-0.0345622,-0.0345626,-0.0345648,-0.0345652,-0.0345652,-0.0345652,-0.0345652
28580,0.0608701,0.00305445,0.0203946,0.0032511,0.0362019,0.241721,0.0385328,0.139378,0.0417421,0.107788,0.0983835,0.0562739,0.00646545,0.00358514,0.0131372,0.00906566,0.00104441,0.00997606,0.0142933,0.00990378,0.0241274,0.00873503,0.019002,0.0175721,0.0146397,0.0208826,0.0140386,0.0142797,0.0117735,0.00760941,0.00843851,0.00368873,0.00388358,0.00261635,0.00122051,0,0.0608696,0.0611082,0.0611629,0.06111,0.0612091,0.0613148,0.0613606,0.0614878,0.0614455,0.061453,0.0614757,0.0614293,0.0614333,0.0613897,0.0613366,0.0612926,0.0612285,0.0611928,0.0611416,0.0610954,0.0610556,0.061012,0.0609793,0.0609493,0.0609252,0.060908,0.0608923,0.0608836,0.0608765,0.0608721,0.0608701,0.0608701
28585,0.14073,0.00294445,0.0207314,0.00346012,0.0376823,0.265315,0.0442817,0.147438,0.0563504,0.110541,0.118256,0.0719621,0.00112921,0.0114363,0.0404838,0.00296908,0.0246726,0.00398572,0.00851693,0.00349727,0.00743597,0.00934175,0.0030667,0.00487621,0.00327286,0.00749544,0.00225977,0.00445253,0.0022154,0.00184735,0.00190199,0.000562921,0.00146496,0.000728865,0.000558772,0,0.14073,0.140997,0.140906,0.140722,0.140672,0.140537,0.14044,0.140332,0.140335,0.140321,0.140412,0.140433,0.140499,0.140517,0.140551,0.140568,0.140592,0.140617,0.14063,0.140648,0.140661,0.140682,0.140691,0.140704,0.14071,0.140717,0.140722,0.140724,0.140727,0.140729,0.14073,0.14073
28590,0.189068,0.00289663,0.0217355,0.00373385,0.0380981,0.285878,0.0491096,0.12772,0.060511,0.108484,0.133711,0.0771975,0.00222336,0.0289884,0.0231001,0.00154709,0.00515444,0.00484802,0.00312964,0.00845617,0.000223471,0.00891679,0.00159667,0.00643792,0.00376559,0.00566701,0.00293824,0.00356698,0.0019306,0.00142684,0.00186959,0.000839429,0.00133668,0.000885426,0.000442981,0,0.189068,0.189131,0.189048,0.18919,0.189158,0.189311,0.189439,0.189454,0.189473,0.18939,0.189383,0.18936,0.189385,0.189351,0.189337,0.189294,0.189282,0.189242,0.189224,0.189193,0.189171,0.189146,0.189128,0.18911,0.189098,0.189089,0.189081,0.189077,0.189072,0.189069,0.189068,0.189068
28595,0.192312,0.00286827,0.021559,0.00414263,0.0376119,0.282706,0.0543228,0.131229,0.0680157,0.0971651,0.141074,0.0712631,0.00578814,0.0213713,0.0219703,0.000585824,0.0235355,0.000439245,0.00579687,0.00522673,0.00663086,0.00308298,0.00112251,0.00407962,0.00211883,0.00276671,0.003104,0.002414,0.00183391,0.00123388,0.000974407,0.000934929,0.000684515,0.000638431,0.000278964,0,0.192312,0.192116,0.192197,0.192284,0.1924,0.192235,0.192078,0.192132,0.192116,0.192155,0.192108,0.192111,0.19217,0.192173,0.192191,0.192206,0.192229,0.192242,0.192246,0.192261,0.192269,0.192277,0.192287,0.192294,0.1923,0.192304,0.192307,0.192308,0.19231,0.192312,0.192312,0.192312
28600,0.153327,0.00290216,0.0213991,0.00425633,0.0379736,0.279999,0.0556924,0.130674,0.063304,0.0991451,0.169413,0.0443049,0.00461121,0.0242176,0.0137511,0.000293057,0.0216164,0.00113687,0.00249831,0.0082389,0.00411728,0.00328097,0.00349186,0.00429682,0.0040332,0.00663014,0.00266222,0.00282465,0.00261175,0.00361381,0.0019138,0.00214459,0.000949642,0.000408946,0.000150716,0,0.153328,0.153037,0.153142,0.152946,0.152809,0.152975,0.153166,0.153067,0.153057,0.153129,0.153074,0.153077,0.153135,0.153143,0.153152,0.153184,0.153198,0.153214,0.153229,0.153245,0.15326,0.153279,0.153288,0.153297,0.153305,0.153314,0.153319,0.153323,0.153326,0.153327,0.153327,0.153327
28605,0.0796062,0.00287611,0.0216316,0.00475969,0.0375265,0.282242,0.0621028,0.123973,0.0726145,0.0956287,0.144892,0.0595885,0.011051,0.0160169,0.0258318,0.000609478,0.0243595,0.000950798,0.000373804,0.00604286,0.000854339,0.0080777,0.00286058,0.00217719,0.00463626,0.00127,0.00471207,0.00290961,0.00330125,0.000959449,0.00155415,0.00144048,0.000826022,0.000394746,0.000221709,0,0.0796063,0.0794686,0.0794013,0.0794323,0.0795397,0.0793835,0.079192,0.0793105,0.0793619,0.0793604,0.0793603,0.0793643,0.0794281,0.079434,0.0794385,0.0794634,0.0794682,0.0794973,0.0795131,0.0795257,0.0795436,0.0795515,0.0795673,0.079578,0.079588,0.0795924,0.0795978,0.0796016,0.0796042,0.0796055,0.0796062,0.0796062
28610,-0.0107698,0.00287747,0.0221915,0.00475729,0.0367459,0.28339,0.0607515,0.113021,0.0738379,0.0842554,0.146896,0.0548051,0.0116265,0.0250611,0.0174562,0.00474692,0.00605454,0.0042161,0.00714663,0.00803889,0.0111433,0.00644274,0.00376564,0.00347118,0.00601872,0.00378021,0.00929885,0.00474476,0.00449011,0.00137621,0.00251269,0.00292789,0.00115863,0.000613201,0.000206826,0,-0.0107701,-0.010636,-0.0107637,-0.0105995,-0.0106182,-0.0104916,-0.0102892,-0.0103718,-0.0104063,-0.0104829,-0.0104526,-0.0104772,-0.010456,-0.0104837,-0.0105191,-0.0105528,-0.0105933,-0.0106093,-0.0106302,-0.010649,-0.0106723,-0.0106893,-0.0107131,-0.0107288,-0.0107426,-0.0107492,-0.010757,-0.0107636,-0.0107672,-0.0107691,-0.0107698,-0.0107698
28615,-0.101067,0.00296326,0.0220689,0.00525951,0.0404222,0.301046,0.0717457,0.128716,0.0826709,0.0955109,0.158466,0.0415375,0.00622761,0.0127769,0.0276162,0.000847572,0.018177,0.00143169,0.00197134,0.00143154,0.00269531,0.00146577,0.000401964,2.33593e-006,0.000790756,0.000351199,0.00114827,0.000574469,0.000848941,2.34162e-005,0.000117466,0.000930876,1.78336e-005,2.49451e-005,1.13511e-005,0,-0.101067,-0.100773,-0.100735,-0.10087,-0.100956,-0.101058,-0.101261,-0.101263,-0.10128,-0.10127,-0.101196,-0.101189,-0.101144,-0.101139,-0.101123,-0.101123,-0.101119,-0.101129,-0.101119,-0.101116,-0.101106,-0.101098,-0.101089,-0.101082,-0.101075,-0.101074,-0.101071,-0.101068,-0.101067,-0.101067,-0.101067,-0.101067
